sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423676154410	 	2.0
Scenario name	7927548337864001428-1031	REQUEST	Logout	request_logout_1	1423676298191	1423676298192	1423676298251	1423676298251	OK	 
Scenario name	7927548337864001428-1261	REQUEST	Logout	request_logout_1	1423676298124	1423676298124	1423676298258	1423676298258	OK	 
Scenario name	7927548337864001428-1216	REQUEST	Login	request_login_1	1423676298209	1423676298209	1423676298269	1423676298269	OK	 
Scenario name	7927548337864001428-1457	REQUEST	Login	request_login_1	1423676296228	1423676296229	1423676298275	1423676298275	OK	 
Scenario name	7927548337864001428-530	GROUP	Logout	1423676295671	1423676298278	1167	3	0	OK
Scenario name	7927548337864001428-530	USER	END	1423676154520	1423676298278
Scenario name	7927548337864001428-1120	REQUEST	Logout	request_logout_3	1423676298228	1423676298228	1423676298281	1423676298281	OK	 
Scenario name	7927548337864001428-1120	GROUP	Logout	1423676287798	1423676298281	9274	3	0	OK
Scenario name	7927548337864001428-1120	USER	END	1423676154648	1423676298281
Scenario name	7927548337864001428-1519	REQUEST	Login	request_login_2	1423676267979	1423676267979	1423676298284	1423676298284	OK	 
Scenario name	7927548337864001428-650	REQUEST	Logout	request_logout_1	1423676298240	1423676298240	1423676298291	1423676298291	OK	 
Scenario name	7927548337864001428-1390	REQUEST	Login	request_login_2	1423676297148	1423676297149	1423676298291	1423676298291	OK	 
Scenario name	7927548337864001428-1412	REQUEST	Page en	request_en_2	1423676261938	1423676261938	1423676298295	1423676298295	OK	 
Scenario name	7927548337864001428-342	REQUEST	Logout	request_logout_2	1423676263998	1423676263998	1423676298295	1423676298295	OK	 
Scenario name	7927548337864001428-1292	REQUEST	Logout	request_logout_2	1423676298158	1423676298159	1423676298303	1423676298303	OK	 
Scenario name	7927548337864001428-660	REQUEST	Login	request_login_1	1423676296259	1423676296259	1423676298307	1423676298307	OK	 
Scenario name	7927548337864001428-1283	REQUEST	Page en	request_en_2	1423676298190	1423676298191	1423676298308	1423676298308	OK	 
Scenario name	7927548337864001428-1335	GROUP	Page en	1423676288299	1423676298318	5317	3	0	OK
Scenario name	7927548337864001428-1311	REQUEST	Login	request_login_1	1423676298209	1423676298209	1423676298364	1423676298364	OK	 
Scenario name	7927548337864001428-1317	GROUP	Page en	1423676291369	1423676298370	166	3	0	OK
Scenario name	7927548337864001428-1427	GROUP	Page en	1423676291869	1423676298370	1253	3	0	OK
Scenario name	7927548337864001428-1390	GROUP	Login	1423676296988	1423676298371	1254	2	0	OK
Scenario name	7927548337864001428-1085	REQUEST	Logout	request_logout_2	1423676298239	1423676298240	1423676298369	1423676298369	OK	 
Scenario name	7927548337864001428-1240	REQUEST	Logout	request_logout_3	1423676298138	1423676298139	1423676298373	1423676298373	OK	 
Scenario name	7927548337864001428-749	REQUEST	Page en	request_en_2	1423676298258	1423676298259	1423676298376	1423676298376	OK	 
Scenario name	7927548337864001428-1446	REQUEST	Login	request_login_2	1423676298268	1423676298268	1423676298377	1423676298377	OK	 
Scenario name	7927548337864001428-1519	GROUP	Login	1423676267827	1423676298379	30373	2	0	OK
Scenario name	7927548337864001428-644	REQUEST	Login	request_login_2	1423676298258	1423676298259	1423676298380	1423676298380	OK	 
Scenario name	7927548337864001428-644	GROUP	Login	1423676284078	1423676298381	14271	2	0	OK
Scenario name	7927548337864001428-1975	REQUEST	Login	request_login_2	1423676298227	1423676298271	1423676298385	1423676298385	OK	 
Scenario name	7927548337864001428-1485	GROUP	Page en	1423676289791	1423676298398	1227	3	0	OK
Scenario name	7927548337864001428-1390	REQUEST	Logout	request_logout_1	1423676298372	1423676298372	1423676298407	1423676298407	OK	 
Scenario name	7927548337864001428-1446	GROUP	Login	1423676298138	1423676298408	173	2	0	OK
Scenario name	7927548337864001428-1427	REQUEST	Login	request_login_1	1423676298372	1423676298373	1423676298411	1423676298411	OK	 
Scenario name	7927548337864001428-1447	REQUEST	Page en	request_en_2	1423676297258	1423676297258	1423676298415	1423676298415	OK	 
Scenario name	7927548337864001428-644	REQUEST	Logout	request_logout_1	1423676298381	1423676298382	1423676298415	1423676298415	OK	 
Scenario name	7927548337864001428-1159	GROUP	Page en	1423676290498	1423676298428	1258	3	0	OK
Scenario name	7927548337864001428-1457	REQUEST	Login	request_login_2	1423676298360	1423676298361	1423676298432	1423676298432	OK	 
Scenario name	7927548337864001428-643	REQUEST	Page en	request_en_3	1423676297388	1423676297389	1423676298437	1423676298437	OK	 
Scenario name	7927548337864001428-659	REQUEST	Login	request_login_2	1423676298258	1423676298258	1423676298437	1423676298437	OK	 
Scenario name	7927548337864001428-659	GROUP	Login	1423676297147	1423676298438	1235	2	0	OK
Scenario name	7927548337864001428-1446	REQUEST	Logout	request_logout_1	1423676298409	1423676298409	1423676298443	1423676298443	OK	 
Scenario name	7927548337864001428-1975	GROUP	Login	1423676238868	1423676298447	59516	2	0	OK
Scenario name	7927548337864001428-1428	GROUP	Page en	1423676289187	1423676298447	3239	3	0	OK
Scenario name	7927548337864001428-1487	GROUP	Page en	1423676292048	1423676298447	291	3	0	OK
Scenario name	7927548337864001428-1006	REQUEST	Logout	request_logout_3	1423676297418	1423676297419	1423676298463	1423676298463	OK	 
Scenario name	7927548337864001428-1569	REQUEST	Logout	request_logout_1	1423676297419	1423676297419	1423676298464	1423676298464	OK	 
Scenario name	7927548337864001428-1248	REQUEST	Page en	request_en_3	1423676297418	1423676297419	1423676298464	1423676298464	OK	 
Scenario name	7927548337864001428-1519	REQUEST	Logout	request_logout_1	1423676298379	1423676298411	1423676298464	1423676298464	OK	 
Scenario name	7927548337864001428-1298	REQUEST	Login	request_login_1	1423676297418	1423676297419	1423676298465	1423676298465	OK	 
Scenario name	7927548337864001428-1457	GROUP	Login	1423676296228	1423676298468	2119	2	0	OK
Scenario name	7927548337864001428-1085	REQUEST	Logout	request_logout_3	1423676298428	1423676298429	1423676298468	1423676298468	OK	 
Scenario name	7927548337864001428-1159	REQUEST	Login	request_login_1	1423676298428	1423676298429	1423676298469	1423676298469	OK	 
Scenario name	7927548337864001428-1311	REQUEST	Login	request_login_2	1423676298388	1423676298388	1423676298473	1423676298473	OK	 
Scenario name	7927548337864001428-1311	GROUP	Login	1423676298209	1423676298474	240	2	0	OK
Scenario name	7927548337864001428-1282	REQUEST	Login	request_login_2	1423676297380	1423676297381	1423676298475	1423676298475	OK	 
Scenario name	7927548337864001428-1539	REQUEST	Page en	request_en_3	1423676298329	1423676298366	1423676298476	1423676298476	OK	 
Scenario name	7927548337864001428-1240	GROUP	Logout	1423676296648	1423676298478	418	3	0	OK
Scenario name	7927548337864001428-1240	USER	END	1423676154673	1423676298478
Scenario name	7927548337864001428-593	REQUEST	Logout	request_logout_2	1423676298350	1423676298351	1423676298481	1423676298481	OK	 
Scenario name	7927548337864001428-1216	REQUEST	Login	request_login_2	1423676298359	1423676298360	1423676298483	1423676298483	OK	 
Scenario name	7927548337864001428-1975	REQUEST	Logout	request_logout_1	1423676298463	1423676298463	1423676298497	1423676298497	OK	 
Scenario name	7927548337864001428-1457	REQUEST	Logout	request_logout_1	1423676298468	1423676298469	1423676298501	1423676298501	OK	 
Scenario name	7927548337864001428-1487	REQUEST	Login	request_login_1	1423676298463	1423676298463	1423676298501	1423676298501	OK	 
Scenario name	7927548337864001428-1428	REQUEST	Login	request_login_1	1423676298463	1423676298463	1423676298502	1423676298502	OK	 
Scenario name	7927548337864001428-1347	REQUEST	Logout	request_logout_2	1423676298418	1423676298419	1423676298504	1423676298504	OK	 
Scenario name	7927548337864001428-1311	REQUEST	Logout	request_logout_1	1423676298474	1423676298475	1423676298508	1423676298508	OK	 
Scenario name	7927548337864001428-659	REQUEST	Logout	request_logout_1	1423676298439	1423676298439	1423676298517	1423676298517	OK	 
Scenario name	7927548337864001428-593	REQUEST	Logout	request_logout_3	1423676298482	1423676298482	1423676298517	1423676298517	OK	 
Scenario name	7927548337864001428-1006	GROUP	Logout	1423676296103	1423676298518	1220	3	0	OK
Scenario name	7927548337864001428-593	GROUP	Logout	1423676295409	1423676298518	204	3	0	OK
Scenario name	7927548337864001428-1006	USER	END	1423676154625	1423676298518
Scenario name	7927548337864001428-593	USER	END	1423676154535	1423676298519
Scenario name	7927548337864001428-1579	GROUP	Page en	1423676281529	1423676298528	10323	3	0	OK
Scenario name	7927548337864001428-1495	REQUEST	Logout	request_logout_1	1423676297472	1423676297472	1423676298528	1423676298528	OK	 
Scenario name	7927548337864001428-1085	GROUP	Logout	1423676296988	1423676298528	222	3	0	OK
Scenario name	7927548337864001428-1085	USER	END	1423676154635	1423676298528
Scenario name	7927548337864001428-1371	REQUEST	Logout	request_logout_1	1423676297470	1423676297471	1423676298535	1423676298535	OK	 
Scenario name	7927548337864001428-1427	REQUEST	Login	request_login_2	1423676298488	1423676298488	1423676298549	1423676298549	OK	 
Scenario name	7927548337864001428-1282	GROUP	Login	1423676297237	1423676298558	1147	2	0	OK
Scenario name	7927548337864001428-1216	GROUP	Login	1423676298209	1423676298558	184	2	0	OK
Scenario name	7927548337864001428-1459	REQUEST	Logout	request_logout_1	1423676297470	1423676297471	1423676298566	1423676298566	OK	 
Scenario name	7927548337864001428-1427	GROUP	Login	1423676298371	1423676298577	100	2	0	OK
Scenario name	7927548337864001428-1301	REQUEST	Page en	request_en_3	1423676298538	1423676298539	1423676298583	1423676298583	OK	 
Scenario name	7927548337864001428-567	REQUEST	Page en	request_en_3	1423676298558	1423676298559	1423676298587	1423676298587	OK	 
Scenario name	7927548337864001428-1427	REQUEST	Logout	request_logout_1	1423676298578	1423676298578	1423676298607	1423676298607	OK	 
Scenario name	7927548337864001428-1299	REQUEST	Logout	request_logout_2	1423676298372	1423676298373	1423676298610	1423676298610	OK	 
Scenario name	7927548337864001428-1159	REQUEST	Login	request_login_2	1423676298470	1423676298495	1423676298612	1423676298612	OK	 
Scenario name	7927548337864001428-1428	REQUEST	Login	request_login_2	1423676298503	1423676298503	1423676298618	1423676298618	OK	 
Scenario name	7927548337864001428-1428	GROUP	Login	1423676298447	1423676298618	154	2	0	OK
Scenario name	7927548337864001428-1298	REQUEST	Login	request_login_2	1423676298538	1423676298539	1423676298623	1423676298623	OK	 
Scenario name	7927548337864001428-1420	REQUEST	Logout	request_logout_2	1423676297469	1423676297471	1423676298623	1423676298623	OK	 
Scenario name	7927548337864001428-1298	GROUP	Login	1423676297418	1423676298623	1132	2	0	OK
Scenario name	7927548337864001428-1295	REQUEST	Page en	request_en_2	1423676298508	1423676298508	1423676298626	1423676298626	OK	 
Scenario name	7927548337864001428-1579	REQUEST	Login	request_login_1	1423676298528	1423676298528	1423676298628	1423676298628	OK	 
Scenario name	7927548337864001428-1428	REQUEST	Logout	request_logout_1	1423676298618	1423676298619	1423676298646	1423676298646	OK	 
Scenario name	7927548337864001428-331	REQUEST	Logout	request_logout_2	1423676298588	1423676298588	1423676298649	1423676298649	OK	 
Scenario name	7927548337864001428-1298	REQUEST	Logout	request_logout_1	1423676298623	1423676298624	1423676298650	1423676298650	OK	 
Scenario name	7927548337864001428-1487	REQUEST	Login	request_login_2	1423676298539	1423676298539	1423676298652	1423676298652	OK	 
Scenario name	7927548337864001428-1299	REQUEST	Logout	request_logout_3	1423676298611	1423676298611	1423676298670	1423676298670	OK	 
Scenario name	7927548337864001428-1579	REQUEST	Login	request_login_2	1423676298658	1423676298659	1423676298702	1423676298702	OK	 
Scenario name	7927548337864001428-1579	GROUP	Login	1423676298528	1423676298702	144	2	0	OK
Scenario name	7927548337864001428-1299	GROUP	Logout	1423676296480	1423676298709	337	3	0	OK
Scenario name	7927548337864001428-1299	USER	END	1423676154679	1423676298709
Scenario name	7927548337864001428-1502	REQUEST	Logout	request_logout_2	1423676298648	1423676298649	1423676298710	1423676298710	OK	 
Scenario name	7927548337864001428-761	REQUEST	Page en	request_en_2	1423676298648	1423676298648	1423676298713	1423676298713	OK	 
Scenario name	7927548337864001428-1159	GROUP	Login	1423676298428	1423676298718	183	2	0	OK
Scenario name	7927548337864001428-1487	GROUP	Login	1423676298447	1423676298728	151	2	0	OK
Scenario name	7927548337864001428-1579	REQUEST	Logout	request_logout_1	1423676298703	1423676298703	1423676298737	1423676298737	OK	 
Scenario name	7927548337864001428-1420	REQUEST	Logout	request_logout_3	1423676298678	1423676298703	1423676298737	1423676298737	OK	 
Scenario name	7927548337864001428-1430	REQUEST	Logout	request_logout_2	1423676298689	1423676298689	1423676298738	1423676298738	OK	 
Scenario name	7927548337864001428-1472	GROUP	Page en	1423676290868	1423676298753	2244	3	0	OK
Scenario name	7927548337864001428-1487	REQUEST	Logout	request_logout_1	1423676298728	1423676298729	1423676298762	1423676298762	OK	 
Scenario name	7927548337864001428-1509	GROUP	Page en	1423676292088	1423676298763	218	3	0	OK
Scenario name	7927548337864001428-331	REQUEST	Logout	request_logout_3	1423676298689	1423676298689	1423676298768	1423676298768	OK	 
Scenario name	7927548337864001428-1472	REQUEST	Login	request_login_1	1423676298753	1423676298768	1423676298795	1423676298795	OK	 
Scenario name	7927548337864001428-1415	GROUP	Page en	1423676292898	1423676298799	183	3	0	OK
Scenario name	7927548337864001428-1509	REQUEST	Login	request_login_1	1423676298763	1423676298774	1423676298800	1423676298800	OK	 
Scenario name	7927548337864001428-1159	REQUEST	Logout	request_logout_1	1423676298718	1423676298718	1423676298807	1423676298807	OK	 
Scenario name	7927548337864001428-582	GROUP	Page en	1423676289119	1423676298809	3243	3	0	OK
Scenario name	7927548337864001428-1420	GROUP	Logout	1423676295063	1423676298809	1259	3	0	OK
Scenario name	7927548337864001428-1420	USER	END	1423676154703	1423676298809
Scenario name	7927548337864001428-603	REQUEST	Page en	request_en_2	1423676298762	1423676298767	1423676298815	1423676298815	OK	 
Scenario name	7927548337864001428-1502	REQUEST	Logout	request_logout_3	1423676298798	1423676298799	1423676298834	1423676298834	OK	 
Scenario name	7927548337864001428-1502	GROUP	Logout	1423676297128	1423676298835	141	3	0	OK
Scenario name	7927548337864001428-1502	USER	END	1423676154717	1423676298836
Scenario name	7927548337864001428-1415	REQUEST	Login	request_login_1	1423676298799	1423676298799	1423676298836	1423676298836	OK	 
Scenario name	7927548337864001428-582	REQUEST	Login	request_login_1	1423676298810	1423676298810	1423676298839	1423676298839	OK	 
Scenario name	7927548337864001428-1567	REQUEST	Logout	request_logout_3	1423676297775	1423676297781	1423676298856	1423676298856	OK	 
Scenario name	7927548337864001428-685	REQUEST	Logout	request_logout_1	1423676297776	1423676297781	1423676298856	1423676298856	OK	 
Scenario name	7927548337864001428-1525	REQUEST	Login	request_login_1	1423676297779	1423676297780	1423676298863	1423676298863	OK	 
Scenario name	7927548337864001428-1430	REQUEST	Logout	request_logout_3	1423676298796	1423676298796	1423676298863	1423676298863	OK	 
Scenario name	7927548337864001428-527	REQUEST	Logout	request_logout_2	1423676298763	1423676298805	1423676298866	1423676298866	OK	 
Scenario name	7927548337864001428-1213	REQUEST	Login	request_login_1	1423676296820	1423676296821	1423676298878	1423676298878	OK	 
Scenario name	7927548337864001428-331	GROUP	Logout	1423676295608	1423676298878	235	3	0	OK
Scenario name	7927548337864001428-331	USER	END	1423676154512	1423676298878
Scenario name	7927548337864001428-1206	REQUEST	Page en	request_en_1	1423676293795	1423676293813	1423676298879	1423676298879	OK	 
Scenario name	7927548337864001428-240	REQUEST	Logout	request_logout_2	1423676298800	1423676298800	1423676298880	1423676298880	OK	 
Scenario name	7927548337864001428-1505	REQUEST	Page en	request_en_3	1423676290818	1423676290818	1423676298883	1423676298883	OK	 
Scenario name	7927548337864001428-1507	REQUEST	Page en	request_en_3	1423676298868	1423676298868	1423676298901	1423676298901	OK	 
Scenario name	7927548337864001428-1207	REQUEST	Page en	request_en_3	1423676296848	1423676296849	1423676298903	1423676298903	OK	 
Scenario name	7927548337864001428-1135	REQUEST	Logout	request_logout_1	1423676292849	1423676292849	1423676298904	1423676298904	OK	 
Scenario name	7927548337864001428-1103	REQUEST	Login	request_login_1	1423676296849	1423676296849	1423676298903	1423676298903	OK	 
Scenario name	7927548337864001428-1386	REQUEST	Login	request_login_1	1423676295849	1423676295859	1423676298905	1423676298905	OK	 
Scenario name	7927548337864001428-1270	REQUEST	Page en	request_en_3	1423676293808	1423676293813	1423676298906	1423676298906	OK	 
Scenario name	7927548337864001428-1133	REQUEST	Page en	request_en_3	1423676297849	1423676297850	1423676298906	1423676298906	OK	 
Scenario name	7927548337864001428-1218	GROUP	Page en	1423676287088	1423676298909	6283	3	0	OK
Scenario name	7927548337864001428-1567	GROUP	Logout	1423676295256	1423676298909	1238	3	0	OK
Scenario name	7927548337864001428-1413	GROUP	Page en	1423676289358	1423676298909	5131	3	0	OK
Scenario name	7927548337864001428-1567	USER	END	1423676154741	1423676298909
Scenario name	7927548337864001428-1455	REQUEST	Login	request_login_2	1423676297779	1423676297781	1423676298913	1423676298913	OK	 
Scenario name	7927548337864001428-1408	REQUEST	Page en	request_en_3	1423676297850	1423676297850	1423676298913	1423676298913	OK	 
Scenario name	7927548337864001428-1501	REQUEST	Page en	request_en_3	1423676295858	1423676295860	1423676298914	1423676298914	OK	 
Scenario name	7927548337864001428-1430	GROUP	Logout	1423676296357	1423676298918	201	3	0	OK
Scenario name	7927548337864001428-1430	USER	END	1423676154704	1423676298918
Scenario name	7927548337864001428-1318	REQUEST	Logout	request_logout_3	1423676296868	1423676296868	1423676298924	1423676298924	OK	 
Scenario name	7927548337864001428-1553	REQUEST	Login	request_login_1	1423676296868	1423676296868	1423676298924	1423676298924	OK	 
Scenario name	7927548337864001428-527	REQUEST	Logout	request_logout_3	1423676298898	1423676298898	1423676298929	1423676298929	OK	 
Scenario name	7927548337864001428-527	GROUP	Logout	1423676296469	1423676298929	182	3	0	OK
Scenario name	7927548337864001428-527	USER	END	1423676154520	1423676298929
Scenario name	7927548337864001428-429	REQUEST	Logout	request_logout_1	1423676296878	1423676296878	1423676298938	1423676298938	OK	 
Scenario name	7927548337864001428-1542	REQUEST	Login	request_login_1	1423676295898	1423676295899	1423676298942	1423676298942	OK	 
Scenario name	7927548337864001428-1536	REQUEST	Page en	request_en_1	1423676288799	1423676288799	1423676298946	1423676298946	OK	 
Scenario name	7927548337864001428-1318	GROUP	Logout	1423676295306	1423676298948	2195	3	0	OK
Scenario name	7927548337864001428-1318	USER	END	1423676154679	1423676298948
Scenario name	7927548337864001428-1353	REQUEST	Logout	request_logout_2	1423676293795	1423676293813	1423676298959	1423676298959	OK	 
Scenario name	7927548337864001428-1472	REQUEST	Login	request_login_2	1423676298848	1423676298848	1423676298962	1423676298962	OK	 
Scenario name	7927548337864001428-1213	REQUEST	Login	request_login_2	1423676298879	1423676298879	1423676298976	1423676298976	OK	 
Scenario name	7927548337864001428-1105	REQUEST	Page en	request_en_2	1423676293795	1423676293814	1423676298980	1423676298980	OK	 
Scenario name	7927548337864001428-240	REQUEST	Logout	request_logout_3	1423676298959	1423676298959	1423676298993	1423676298993	OK	 
Scenario name	7927548337864001428-1353	REQUEST	Logout	request_logout_3	1423676298960	1423676298960	1423676298993	1423676298993	OK	 
Scenario name	7927548337864001428-1353	GROUP	Logout	1423676291239	1423676298994	6245	3	0	OK
Scenario name	7927548337864001428-1353	USER	END	1423676154681	1423676298994
Scenario name	7927548337864001428-1455	GROUP	Login	1423676297658	1423676298998	1200	2	0	OK
Scenario name	7927548337864001428-1509	REQUEST	Login	request_login_2	1423676298879	1423676298879	1423676299004	1423676299004	OK	 
Scenario name	7927548337864001428-582	REQUEST	Login	request_login_2	1423676298938	1423676298939	1423676299005	1423676299005	OK	 
Scenario name	7927548337864001428-582	GROUP	Login	1423676298809	1423676299006	96	2	0	OK
Scenario name	7927548337864001428-1437	REQUEST	Login	request_login_2	1423676296868	1423676296868	1423676299007	1423676299007	OK	 
Scenario name	7927548337864001428-1517	GROUP	Page en	1423676290059	1423676299008	3409	3	0	OK
Scenario name	7927548337864001428-1415	REQUEST	Login	request_login_2	1423676298918	1423676298919	1423676299011	1423676299011	OK	 
Scenario name	7927548337864001428-1392	REQUEST	Logout	request_logout_2	1423676298928	1423676298928	1423676299017	1423676299017	OK	 
Scenario name	7927548337864001428-1256	GROUP	Page en	1423676290178	1423676299019	2313	3	0	OK
Scenario name	7927548337864001428-1517	REQUEST	Login	request_login_1	1423676299008	1423676299009	1423676299043	1423676299043	OK	 
Scenario name	7927548337864001428-1359	GROUP	Page en	1423676291277	1423676299048	1210	3	0	OK
Scenario name	7927548337864001428-1542	REQUEST	Login	request_login_2	1423676298978	1423676298979	1423676299048	1423676299048	OK	 
Scenario name	7927548337864001428-1542	GROUP	Login	1423676295898	1423676299049	3114	2	0	OK
Scenario name	7927548337864001428-1256	REQUEST	Login	request_login_1	1423676299019	1423676299019	1423676299051	1423676299051	OK	 
Scenario name	7927548337864001428-1472	GROUP	Login	1423676298753	1423676299058	156	2	0	OK
Scenario name	7927548337864001428-1509	GROUP	Login	1423676298763	1423676299058	162	2	0	OK
Scenario name	7927548337864001428-240	GROUP	Logout	1423676297398	1423676299058	170	3	0	OK
Scenario name	7927548337864001428-240	USER	END	1423676154508	1423676299058
Scenario name	7927548337864001428-582	REQUEST	Logout	request_logout_1	1423676299006	1423676299006	1423676299062	1423676299062	OK	 
Scenario name	7927548337864001428-1595	REQUEST	Logout	request_logout_2	1423676299008	1423676299008	1423676299063	1423676299063	OK	 
Scenario name	7927548337864001428-1415	GROUP	Login	1423676298799	1423676299068	130	2	0	OK
Scenario name	7927548337864001428-1213	GROUP	Login	1423676296820	1423676299078	2155	2	0	OK
Scenario name	7927548337864001428-1359	REQUEST	Login	request_login_1	1423676299049	1423676299049	1423676299082	1423676299082	OK	 
Scenario name	7927548337864001428-1051	REQUEST	Logout	request_logout_1	1423676298048	1423676298048	1423676299095	1423676299095	OK	 
Scenario name	7927548337864001428-1429	REQUEST	Page en	request_en_3	1423676299058	1423676299058	1423676299098	1423676299098	OK	 
Scenario name	7927548337864001428-1308	REQUEST	Login	request_login_1	1423676298039	1423676298039	1423676299102	1423676299102	OK	 
Scenario name	7927548337864001428-1509	REQUEST	Logout	request_logout_1	1423676299058	1423676299058	1423676299102	1423676299102	OK	 
Scenario name	7927548337864001428-1415	REQUEST	Logout	request_logout_1	1423676299069	1423676299069	1423676299102	1423676299102	OK	 
Scenario name	7927548337864001428-1472	REQUEST	Logout	request_logout_1	1423676299058	1423676299058	1423676299103	1423676299103	OK	 
Scenario name	7927548337864001428-1437	GROUP	Login	1423676296738	1423676299108	2189	2	0	OK
Scenario name	7927548337864001428-1213	REQUEST	Logout	request_logout_1	1423676299078	1423676299079	1423676299109	1423676299109	OK	 
Scenario name	7927548337864001428-1482	REQUEST	Page en	request_en_3	1423676299068	1423676299068	1423676299116	1423676299116	OK	 
Scenario name	7927548337864001428-1126	REQUEST	Login	request_login_2	1423676298010	1423676298010	1423676299119	1423676299119	OK	 
Scenario name	7927548337864001428-1126	GROUP	Login	1423676297888	1423676299119	1167	2	0	OK
Scenario name	7927548337864001428-1380	GROUP	Page en	1423676289949	1423676299130	1227	3	0	OK
Scenario name	7927548337864001428-1392	REQUEST	Logout	request_logout_3	1423676299108	1423676299108	1423676299136	1423676299136	OK	 
Scenario name	7927548337864001428-1152	GROUP	Page en	1423676290739	1423676299138	2223	3	0	OK
Scenario name	7927548337864001428-1437	REQUEST	Logout	request_logout_1	1423676299108	1423676299109	1423676299138	1423676299138	OK	 
Scenario name	7927548337864001428-1073	REQUEST	Login	request_login_2	1423676298039	1423676298039	1423676299140	1423676299140	OK	 
Scenario name	7927548337864001428-1393	REQUEST	Login	request_login_2	1423676298048	1423676298048	1423676299141	1423676299141	OK	 
Scenario name	7927548337864001428-1380	REQUEST	Login	request_login_1	1423676299130	1423676299130	1423676299157	1423676299157	OK	 
Scenario name	7927548337864001428-1542	REQUEST	Logout	request_logout_1	1423676299049	1423676299049	1423676299159	1423676299159	OK	 
Scenario name	7927548337864001428-1517	REQUEST	Login	request_login_2	1423676299068	1423676299068	1423676299165	1423676299165	OK	 
Scenario name	7927548337864001428-1595	REQUEST	Logout	request_logout_3	1423676299138	1423676299139	1423676299169	1423676299169	OK	 
Scenario name	7927548337864001428-1152	REQUEST	Login	request_login_1	1423676299138	1423676299139	1423676299170	1423676299170	OK	 
Scenario name	7927548337864001428-1590	REQUEST	Page en	request_en_2	1423676299048	1423676299049	1423676299214	1423676299214	OK	 
Scenario name	7927548337864001428-1126	REQUEST	Logout	request_logout_1	1423676299119	1423676299120	1423676299214	1423676299214	OK	 
Scenario name	7927548337864001428-1256	REQUEST	Login	request_login_2	1423676299099	1423676299100	1423676299214	1423676299214	OK	 
Scenario name	7927548337864001428-1036	REQUEST	Logout	request_logout_2	1423676299078	1423676299079	1423676299215	1423676299215	OK	 
Scenario name	7927548337864001428-1308	REQUEST	Login	request_login_2	1423676299139	1423676299139	1423676299215	1423676299215	OK	 
Scenario name	7927548337864001428-1293	REQUEST	Logout	request_logout_2	1423676299130	1423676299130	1423676299215	1423676299215	OK	 
Scenario name	7927548337864001428-752	REQUEST	Logout	request_logout_3	1423676298178	1423676298178	1423676299216	1423676299216	OK	 
Scenario name	7927548337864001428-1073	GROUP	Login	1423676296820	1423676299217	2258	2	0	OK
Scenario name	7927548337864001428-1566	REQUEST	Login	request_login_1	1423676298178	1423676298178	1423676299218	1423676299218	OK	 
Scenario name	7927548337864001428-1225	GROUP	Page en	1423676291298	1423676299219	1230	3	0	OK
Scenario name	7927548337864001428-1392	GROUP	Logout	1423676296049	1423676299219	159	3	0	OK
Scenario name	7927548337864001428-1392	USER	END	1423676154697	1423676299219
Scenario name	7927548337864001428-622	REQUEST	Page en	request_en_3	1423676278068	1423676278069	1423676299223	1423676299223	OK	 
Scenario name	7927548337864001428-1393	GROUP	Login	1423676296919	1423676299229	2145	2	0	OK
Scenario name	7927548337864001428-1522	REQUEST	Logout	request_logout_1	1423676280028	1423676280029	1423676299229	1423676299229	OK	 
Scenario name	7927548337864001428-627	REQUEST	Page en	request_en_3	1423676284078	1423676284079	1423676299230	1423676299230	OK	 
Scenario name	7927548337864001428-1367	REQUEST	Logout	request_logout_1	1423676277020	1423676277020	1423676299231	1423676299231	OK	 
Scenario name	7927548337864001428-1083	REQUEST	Login	request_login_1	1423676267948	1423676267948	1423676299232	1423676299232	OK	 
Scenario name	7927548337864001428-1595	GROUP	Logout	1423676296538	1423676299239	183	3	0	OK
Scenario name	7927548337864001428-1308	GROUP	Login	1423676298039	1423676299239	1139	2	0	OK
Scenario name	7927548337864001428-1595	USER	END	1423676154742	1423676299239
Scenario name	7927548337864001428-311	REQUEST	Logout	request_logout_1	1423676279088	1423676279088	1423676299241	1423676299241	OK	 
Scenario name	7927548337864001428-1293	REQUEST	Logout	request_logout_3	1423676299216	1423676299217	1423676299249	1423676299249	OK	 
Scenario name	7927548337864001428-1073	REQUEST	Logout	request_logout_1	1423676299217	1423676299218	1423676299250	1423676299250	OK	 
Scenario name	7927548337864001428-1225	REQUEST	Login	request_login_1	1423676299219	1423676299219	1423676299252	1423676299252	OK	 
Scenario name	7927548337864001428-691	REQUEST	Logout	request_logout_3	1423676298138	1423676298195	1423676299253	1423676299253	OK	 
Scenario name	7927548337864001428-1289	REQUEST	Page en	request_en_3	1423676299214	1423676299217	1423676299254	1423676299254	OK	 
Scenario name	7927548337864001428-1199	GROUP	Page en	1423676291587	1423676299254	2181	3	0	OK
Scenario name	7927548337864001428-1441	GROUP	Page en	1423676291298	1423676299258	1239	3	0	OK
Scenario name	7927548337864001428-1517	GROUP	Login	1423676299008	1423676299258	132	2	0	OK
Scenario name	7927548337864001428-1393	REQUEST	Logout	request_logout_1	1423676299232	1423676299233	1423676299262	1423676299262	OK	 
Scenario name	7927548337864001428-1308	REQUEST	Logout	request_logout_1	1423676299240	1423676299240	1423676299265	1423676299265	OK	 
